,user_id,name,last_role,raw_cv_text,extracted_user_skills,education,major,extracted_skills_structured,projects,experience
1728,f43b9de4-52c8-4cfb-b08d-50405796f74d,Agus Kurniawan,ui designer magang,curriculum vitae ringkas nama agus kurniawan kontak aguskurniawanemailcom riwayat pendidikan universitas telkom kelulusan 2021 pengalaman profesional ui designer magang pt maju sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi figma uiux user research kreativitas prototyping berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,figma uiux user research kreativitas prototyping,not specified,other,unspecified,not specified,not specified
1729,14c8a8be-34c5-4a7e-a585-cbaa73bda36b,Albi Putri,social media specialist,curriculum vitae ringkas nama albi putri kontak albiputriemailcom riwayat pendidikan universitas padjadjaran kelulusan 2026 pengalaman profesional social medium specialist pt nusantara cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research adobe illustrator kreativitas prototyping berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,user research adobe illustrator kreativitas prototyping,not specified,other,cloud,not specified,social medium specialist pt nusantara cloud deskripsi
1730,c04a7686-dd19-4a38-9d0e-6bc93e1b7250,Ahmad Prabowo,staf marketing,curriculum vitae ringkas nama ahmad prabowo kontak ahmadprabowoemailcom riwayat pendidikan universitas indonesia ui kelulusan 2025 pengalaman profesional staf marketing pt berjaya system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi prototyping kreativitas adobe illustrator uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,prototyping kreativitas adobe illustrator uiux,not specified,other,unspecified,pt berjaya system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
1731,1295185e-94e6-4740-ac0a-b26b6974a85f,Sri Lestari,staf administrasi data,curriculum vitae ringkas nama sri lestari kontak srilestariemailcom riwayat pendidikan universitas airlangga kelulusan 2026 pengalaman profesional staf administrasi data pt karya teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi data visualization statistika tableau excel berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,data visualization statistika tableau excel,not specified,other,"tableau, excel",not specified,not specified
1732,f7eb625c-95e2-4eef-a126-ec7c0ab86f16,Yanto Sitorus,it support,curriculum vitae ringkas nama yanto sitorus kontak yantositorusemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2023 pengalaman profesional support pt nusa cloud tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi git problem solving python postgresql berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,komunikasi git problem solving python postgresql,not specified,other,"python, postgresql, cloud, git",not specified,not specified
1733,a29965b7-5cdc-4bb1-8314-f9b93759e957,Yanto Wijaya,business development intern,curriculum vitae ringkas nama yanto wijaya kontak yantowijayaemailcom riwayat pendidikan universitas padjadjaran kelulusan 2024 pengalaman profesional business development intern pt nusantara system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi leadership microsoft office negosiasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,leadership microsoft office negosiasi,not specified,business,unspecified,pt nusantara system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,business development intern pt nusantara system deskripsi | terapkan meliputi leadership microsoft office negosiasi berkomitmen
1734,89cb5139-01ff-4187-96a2-3af4255aa987,Bambang Susanto,junior programmer,curriculum vitae ringkas nama bambang susanto kontak bambangsusantoemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2026 pengalaman profesional junior programmer pt citra digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving git komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,problem solving git komunikasi,not specified,other,git,not specified,pengalaman profesional junior programmer pt citra digital
1735,3438baf8-62d9-49aa-b85a-e1e92af34422,Taufik Hidayat,web developer magang,curriculum vitae ringkas nama taufik hidayat kontak taufikhidayatemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2025 pengalaman profesional web developer magang pt inovasi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving htmlcss komunikasi python javascript berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,problem solving htmlcss komunikasi python javascript,not specified,other,"python, javascript",pt inovasi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,profesional web developer magang pt inovasi system
1736,9c4d7e71-5511-4e28-bb3f-ec5124130a89,Ahmad Putra,junior programmer,curriculum vitae ringkas nama ahmad putra kontak ahmadputraemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2025 pengalaman profesional junior programmer pt pratama data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi postgresql git problem solving javascript komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,postgresql git problem solving javascript komunikasi,not specified,other,"javascript, postgresql, git",not specified,pengalaman profesional junior programmer pt pratama data
1737,ace2aa7f-45f2-4fdd-8b53-037de1351ba6,Aditya Nugroho,junior data analyst,curriculum vitae ringkas nama aditya nugroho kontak adityanugrohoemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2026 pengalaman profesional junior data analyst pt inovasi teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi excel python data visualization berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,excel python data visualization,not specified,other,"python, excel",not specified,pengalaman profesional junior data analyst pt inovasi | junior data analyst pt inovasi teknologi deskripsi
1738,328e5cba-7646-4f63-962d-f66130f1f5f3,Dewi Putri,staf marketing,curriculum vitae ringkas nama dewi putri kontak dewiputriemailcom riwayat pendidikan universitas padjadjaran kelulusan 2026 pengalaman profesional staf marketing pt berjaya cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research figma adobe illustrator uiux kreativitas berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,user research figma adobe illustrator uiux kreativitas,not specified,other,cloud,not specified,not specified
1739,f00339ad-1a01-419a-8b15-b9173cd4754e,Bagus Susanto,it support,curriculum vitae ringkas nama bagus susanto kontak bagussusantoemailcom riwayat pendidikan universitas padjadjaran kelulusan 2025 pengalaman profesional support pt sentosa teknologi tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi postgresql python htmlcss git komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,postgresql python htmlcss git komunikasi,not specified,other,"python, postgresql, git",not specified,not specified
1740,0cb0f1c0-c43e-426e-9f95-e78017c9eefa,Anita Kurniawan,sales executive,curriculum vitae ringkas nama anita kurniawan kontak anitakurniawanemailcom riwayat pendidikan universitas telkom kelulusan 2023 pengalaman profesional sale executive pt digital teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi microsoft office manajemen leadership agile berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,microsoft office manajemen waktu leadership agile,curriculum vitae ringkas nama anita kurniawan kontak anitakurniawanemailcom riwayat pendidikan | ringkas nama anita kurniawan kontak anitakurniawanemailcom riwayat pendidikan universitas telkom kelulusan,other,agile,not specified,office manajemen leadership agile berkomitmen penuh akselerasi
1741,f8da220a-7759-420e-bdc5-4de6dc137c66,Jennifer Saputra,fresh graduate matematika,curriculum vitae ringkas nama jennifer saputra kontak jennifersaputraemailcom riwayat pendidikan universitas padjadjaran kelulusan 2021 pengalaman profesional fresh graduate matematika pt sinergi analitika tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python problem solving sql berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,python problem solving sql,not specified,other,"python, sql",not specified,not specified
1742,fb3dce93-dfc4-46c6-b306-d0bc8b5d4adb,Deni Siregar,asisten laboratorium komputer,curriculum vitae ringkas nama deni siregar kontak denisiregaremailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2024 pengalaman profesional asisten laboratorium komputer pt global analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi postgresql htmlcss git python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,postgresql htmlcss git python,not specified,other,"python, postgresql, git",not specified,not specified
1743,f3af2d94-73a6-44c1-bbe9-79f3865d5389,Hendra Ramadhan,staf marketing,curriculum vitae ringkas nama hendra ramadhan kontak hendraramadhanemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2025 pengalaman profesional staf marketing pt utama creative tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi prototyping uiux adobe illustrator figma user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,prototyping uiux adobe illustrator figma user research,not specified,other,unspecified,not specified,not specified
1744,a2fff955-dc94-40bb-ad29-a2934865e02c,Dewi Putri,asisten laboratorium komputer,curriculum vitae ringkas nama dewi putri kontak dewiputriemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2025 pengalaman profesional asisten laboratorium komputer pt sentosa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi git javascript postgresql htmlcss python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,git javascript postgresql htmlcss python,not specified,other,"python, javascript, postgresql, git",pt sentosa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
1745,5f08233f-fd1a-4079-8d0e-7c33a4d2dd09,Fajar Utomo,asisten peneliti,curriculum vitae ringkas nama fajar utomo kontak fajarutomoemailcom riwayat pendidikan universitas airlangga kelulusan 2023 pengalaman profesional asisten peneliti pt maju sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi tableau data visualization problem solving python sql berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,tableau data visualization problem solving python sql,not specified,other,"python, sql, tableau",not specified,not specified
1746,1b80cf69-c7a3-4a30-936c-086ecc165ec4,Albi Budiman,ui designer magang,curriculum vitae ringkas nama albi budiman kontak albibudimanemailcom riwayat pendidikan universitas indonesia ui kelulusan 2023 pengalaman profesional ui designer magang pt digital sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi uiux figma adobe illustrator kreativitas user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,uiux figma adobe illustrator kreativitas user research,not specified,other,unspecified,not specified,not specified
1747,7eaf5b6c-b9e5-420a-bb08-3657d8451b4c,Deni Santoso,junior data analyst,curriculum vitae ringkas nama deni santoso kontak denisantosoemailcom riwayat pendidikan universitas airlangga kelulusan 2022 pengalaman profesional junior data analyst pt digital teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi data visualization excel python problem solving statistika berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,data visualization excel python problem solving statistika,not specified,other,"python, excel",not specified,pengalaman profesional junior data analyst pt digital | junior data analyst pt digital teknologi deskripsi
1748,053ca8ca-ff09-4217-8936-fdf5dac14dad,Hendra Putri,junior programmer,curriculum vitae ringkas nama hendra putri kontak hendraputriemailcom riwayat pendidikan binus university kelulusan 2024 pengalaman profesional junior programmer pt buana digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi git postgresql komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,git postgresql komunikasi,kontak hendraputriemailcom riwayat pendidikan binus university kelulusan 2024 pengalaman profesional junior,other,"postgresql, git",not specified,pengalaman profesional junior programmer pt buana digital
1749,24b02cb5-1939-40e6-b41d-283a1d2428cc,Mega Setiawan,asisten laboratorium komputer,curriculum vitae ringkas nama mega setiawan kontak megasetiawanemailcom riwayat pendidikan universitas padjadjaran kelulusan 2021 pengalaman profesional asisten laboratorium komputer pt utama sistem tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python javascript htmlcss git komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,python javascript htmlcss git komunikasi,not specified,other,"python, javascript, git",not specified,not specified
1750,e35a1019-41ab-4cc2-a160-5208e1c18bbc,Hendra Budiman,hr staff,curriculum vitae ringkas nama hendra budiman kontak hendrabudimanemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional hr staff pt medium system tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi agile leadership manajemen berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,komunikasi agile leadership manajemen waktu,kontak hendrabudimanemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional hr,other,agile,pt medium system tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas,komunikasi agile leadership manajemen berkomitmen penuh akselerasi
1751,4981ab64-0eaa-42c0-832e-3cd8384b1227,Hendra Prabowo,sales executive,curriculum vitae ringkas nama hendra prabowo kontak hendraprabowoemailcom riwayat pendidikan universitas telkom kelulusan 2023 pengalaman profesional sale executive pt artha software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi agile leadership manajemen berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,agile leadership manajemen waktu,not specified,other,agile,not specified,meliputi agile leadership manajemen berkomitmen penuh akselerasi
1752,8bf00676-de19-4216-b0ca-7f78eb7c8288,Aditya Putri,technical writer,curriculum vitae ringkas nama aditya putri kontak adityaputriemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2025 pengalaman profesional technical writer pt sinergi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi javascript htmlcss git python postgresql berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,javascript htmlcss git python postgresql,not specified,other,"python, javascript, postgresql, git",pt sinergi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
1753,c6f8e929-566a-4ca8-ab57-5133b455922c,Fajar Putri,web developer magang,curriculum vitae ringkas nama fajar putri kontak fajarputriemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2025 pengalaman profesional web developer magang pt digital analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi htmlcss javascript komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,htmlcss javascript komunikasi,not specified,other,javascript,not specified,profesional web developer magang pt digital analitika
1754,21274d7b-444a-419a-ac10-f65692a0cd25,Taufik Putra,junior programmer,curriculum vitae ringkas nama taufik putra kontak taufikputraemailcom riwayat pendidikan universitas indonesia ui kelulusan 2022 pengalaman profesional junior programmer pt sinergi data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python postgresql komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,python postgresql komunikasi,not specified,other,"python, postgresql",not specified,pengalaman profesional junior programmer pt sinergi data
1755,16283e38-efb3-4d18-9c50-b48c059edce1,Orell Setiawan,junior data analyst,curriculum vitae ringkas nama orell setiawan kontak orellsetiawanemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2022 pengalaman profesional junior data analyst pt global digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi data visualization sql statistika berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,data visualization sql statistika,not specified,other,sql,not specified,pengalaman profesional junior data analyst pt global | junior data analyst pt global digital indonesia
1756,cfe72785-ff72-4218-88a7-2d20ac415b26,Sri Utomo,junior data analyst,curriculum vitae ringkas nama sri utomo kontak sriutomoemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2026 pengalaman profesional junior data analyst pt tekno creative tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi sql tableau data visualization statistika problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,sql tableau data visualization statistika problem solving,not specified,other,"sql, tableau",not specified,pengalaman profesional junior data analyst pt tekno | junior data analyst pt tekno creative tbk
1757,e2b4f7fb-a3e1-4ae3-b95f-354b51af3b27,Mega Saputra,social media specialist,curriculum vitae ringkas nama mega saputra kontak megasaputraemailcom riwayat pendidikan universitas airlangga kelulusan 2021 pengalaman profesional social medium specialist pt pratama teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research uiux adobe illustrator berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,user research uiux adobe illustrator,not specified,other,unspecified,not specified,social medium specialist pt pratama teknologi deskripsi
1758,90f20b9d-4122-4c1b-a402-431ec224ae56,Budi Sitorus,sales executive,curriculum vitae ringkas nama budi sitorus kontak budisitorusemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional sale executive pt berjaya system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi negosiasi agile manajemen microsoft office berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,negosiasi agile manajemen waktu microsoft office,kontak budisitorusemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional sale,other,agile,pt berjaya system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
1759,7fef1de4-3910-491c-86ff-bc7429795d1d,Aditya Nugroho,junior data analyst,curriculum vitae ringkas nama aditya nugroho kontak adityanugrohoemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2021 pengalaman profesional junior data analyst pt inovasi software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi data visualization excel problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,data visualization excel problem solving,not specified,other,excel,not specified,pengalaman profesional junior data analyst pt inovasi | junior data analyst pt inovasi software deskripsi
1760,b0bdb46c-0c59-4013-9727-c87b7676053e,Eko Sari,staf administrasi data,curriculum vitae ringkas nama eko sari kontak ekosariemailcom riwayat pendidikan universitas padjadjaran kelulusan 2023 pengalaman profesional staf administrasi data pt artha digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python problem solving excel tableau data visualization berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,python problem solving excel tableau data visualization,not specified,other,"python, tableau, excel",not specified,not specified
1761,2a5c4930-8631-486c-8b44-c84adef6bd13,Orell Putra,content creator,curriculum vitae ringkas nama orell putra kontak orellputraemailcom riwayat pendidikan universitas airlangga kelulusan 2025 pengalaman profesional content creator pt medium data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi kreativitas figma adobe illustrator prototyping uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,kreativitas figma adobe illustrator prototyping uiux,not specified,other,unspecified,not specified,not specified
1762,d89802fd-ecca-408e-a7ea-12b623ae63a1,Naufal Putra,hr staff,curriculum vitae ringkas nama naufal putra kontak naufalputraemailcom riwayat pendidikan universitas padjadjaran kelulusan 2022 pengalaman profesional hr staff pt buana data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi agile leadership microsoft office berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,agile leadership microsoft office,not specified,other,agile,not specified,meliputi agile leadership microsoft office berkomitmen penuh
1763,45a70629-cec8-4301-ae19-07930233530a,Anita Lestari,graphic designer,curriculum vitae ringkas nama anita lestari kontak anitalestariemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional graphic designer pt solusi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research uiux prototyping adobe illustrator berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,user research uiux prototyping adobe illustrator,kontak anitalestariemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional graphic | curriculum vitae ringkas nama anita lestari kontak anitalestariemailcom riwayat pendidikan | ringkas nama anita lestari kontak anitalestariemailcom riwayat pendidikan binus university kelulusan,other,unspecified,pt solusi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
1764,55ac10ad-ce35-44e1-b4d4-7a32e76b0bfc,Siti Susanto,asisten peneliti,curriculum vitae ringkas nama siti susanto kontak sitisusantoemailcom riwayat pendidikan binus university kelulusan 2021 pengalaman profesional asisten peneliti pt nusantara sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving sql data visualization excel berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,problem solving sql data visualization excel,kontak sitisusantoemailcom riwayat pendidikan binus university kelulusan 2021 pengalaman profesional asisten,other,"sql, excel",not specified,not specified
1765,8ef53273-8b51-4291-8e82-3620ee78412b,Rizky Hidayat,business development intern,curriculum vitae ringkas nama rizky hidayat kontak rizkyhidayatemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2021 pengalaman profesional business development intern pt berjaya sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi manajemen microsoft office negosiasi komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,manajemen waktu microsoft office negosiasi komunikasi,not specified,business,unspecified,not specified,business development intern pt berjaya sistem deskripsi
1766,1e7d385b-2f63-4948-99e4-08e03b1560e0,Aditya Santoso,sales executive,curriculum vitae ringkas nama aditya santoso kontak adityasantosoemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2021 pengalaman profesional sale executive pt lancar hub deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi microsoft office negosiasi agile berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,microsoft office negosiasi agile,not specified,other,agile,not specified,not specified
1767,b2678162-944c-4f2e-a853-f763c48899f4,Rizky Wijaya,business development intern,curriculum vitae ringkas nama rizky wijaya kontak rizkywijayaemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2025 pengalaman profesional business development intern pt medium cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi manajemen negosiasi leadership komunikasi agile berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,manajemen waktu negosiasi leadership komunikasi agile,not specified,business,"cloud, agile",not specified,business development intern pt medium cloud deskripsi | manajemen negosiasi leadership komunikasi agile berkomitmen penuh
1768,84d80e58-78e6-4ef5-bcae-078a63fb1471,Budi Santoso,junior programmer,curriculum vitae ringkas nama budi santoso kontak budisantosoemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2025 pengalaman profesional junior programmer pt maju cloud tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi git postgresql problem solving javascript python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,git postgresql problem solving javascript python,not specified,other,"python, javascript, postgresql, cloud, git",not specified,pengalaman profesional junior programmer pt maju cloud
1769,41bb6427-e82d-4a68-b57e-64771a9b7100,Yanto Budiman,sales executive,curriculum vitae ringkas nama yanto budiman kontak yantobudimanemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional sale executive pt lancar cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi agile komunikasi microsoft office leadership berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,agile komunikasi microsoft office leadership,not specified,other,"cloud, agile",not specified,microsoft office leadership berkomitmen penuh akselerasi karir
1770,80d6c0d3-0c08-4008-8a68-7c3af120cae8,Rina Gunawan,project administrator,curriculum vitae ringkas nama rina gunawan kontak rinagunawanemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional project administrator pt citra analitika tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi microsoft office agile leadership manajemen berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,microsoft office agile leadership manajemen waktu,not specified,other,agile,pengalaman profesional project administrator pt citra analitika tbk deskripsi kompetensi,office agile leadership manajemen berkomitmen penuh akselerasi
1771,8ba3691b-7cbd-43f1-b4ed-38d7ed2abade,Rudi Sari,it support,curriculum vitae ringkas nama rudi sari kontak rudisariemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2022 pengalaman profesional support pt lancar data tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving git postgresql javascript berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,problem solving git postgresql javascript,not specified,other,"javascript, postgresql, git",not specified,not specified
1772,0f06cb16-2ba4-4010-9dbb-12ea9125f948,Amalia Susanto,junior programmer,curriculum vitae ringkas nama amalia susanto kontak amaliasusantoemailcom riwayat pendidikan universitas indonesia ui kelulusan 2025 pengalaman profesional junior programmer pt karya cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi python htmlcss postgresql git berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,komunikasi python htmlcss postgresql git,not specified,other,"python, postgresql, cloud, git",not specified,pengalaman profesional junior programmer pt karya cloud
1773,69d73936-f85f-41b7-a76d-132fed00b59d,Albi Sari,sales executive,curriculum vitae ringkas nama albi sari kontak albisariemailcom riwayat pendidikan universitas telkom kelulusan 2024 pengalaman profesional sale executive pt tekno analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi manajemen agile negosiasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,manajemen waktu agile negosiasi,not specified,other,agile,not specified,not specified
1774,fafff473-0e8a-4381-b39e-560b4c02602b,Rina Sari,technical writer,curriculum vitae ringkas nama rina sari kontak rinasariemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2025 pengalaman profesional technical writer pt nusantara system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving python git komunikasi htmlcss berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,problem solving python git komunikasi htmlcss,not specified,other,"python, git",pt nusantara system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
